DATE,TIME,OPEN,HIGH,LOW,CLOSE,QUANTITY,AVERAGE
20-Nov-2019,15:06:00,1540.90,1540.90,1540.35,1540.60,4862,0.00
20-Nov-2019,15:05:00,1541.70,1541.70,1540.35,1540.40,1476,0.00
20-Nov-2019,15:04:00,1541.00,1542.50,1541.00,1541.70,4029,0.00
20-Nov-2019,15:03:00,1538.50,1541.25,1538.50,1541.25,3290,0.00
20-Nov-2019,15:02:00,1537.70,1538.55,1537.30,1538.55,5404,0.00
20-Nov-2019,15:01:00,1540.75,1541.25,1537.55,1537.70,6606,0.00
20-Nov-2019,15:00:00,1539.90,1540.55,1539.90,1540.55,2609,0.00
20-Nov-2019,14:59:00,1540.65,1541.55,1539.90,1539.90,5688,0.00
20-Nov-2019,14:58:00,1539.75,1541.45,1539.75,1540.40,6904,0.00
20-Nov-2019,14:57:00,1539.25,1540.15,1538.85,1539.40,6969,0.00
20-Nov-2019,14:56:00,1536.80,1539.90,1536.75,1539.10,3049,0.00
20-Nov-2019,14:55:00,1536.50,1536.80,1536.30,1536.75,4866,0.00
20-Nov-2019,14:54:00,1537.65,1537.65,1536.40,1536.40,2560,0.00
20-Nov-2019,14:53:00,1538.85,1538.90,1537.50,1537.65,2202,0.00
20-Nov-2019,14:52:00,1539.70,1539.70,1538.85,1538.85,3066,0.00
20-Nov-2019,14:51:00,1539.75,1539.75,1539.65,1539.65,3141,0.00
20-Nov-2019,14:50:00,1539.50,1539.95,1539.50,1539.70,549,0.00
20-Nov-2019,14:49:00,1538.10,1539.70,1537.40,1539.55,2106,0.00
20-Nov-2019,14:48:00,1540.00,1540.00,1538.00,1538.00,2057,0.00
20-Nov-2019,14:47:00,1540.85,1540.90,1540.00,1540.00,2295,0.00
20-Nov-2019,14:46:00,1540.85,1540.90,1540.85,1540.85,551,0.00
20-Nov-2019,14:45:00,1540.95,1540.95,1540.85,1540.90,440,0.00
20-Nov-2019,14:44:00,1540.85,1541.00,1540.85,1540.95,477,0.00
20-Nov-2019,14:43:00,1540.75,1541.00,1540.75,1540.85,443,0.00
20-Nov-2019,14:42:00,1540.35,1541.55,1540.35,1540.75,1449,0.00
20-Nov-2019,14:41:00,1542.35,1542.35,1540.35,1540.35,2992,0.00
20-Nov-2019,14:40:00,1541.40,1542.70,1541.40,1542.35,1269,0.00
20-Nov-2019,14:39:00,1542.05,1542.05,1541.65,1541.65,1005,0.00
20-Nov-2019,14:38:00,1542.65,1542.65,1542.10,1542.10,898,0.00
20-Nov-2019,14:37:00,1544.10,1544.15,1542.65,1542.65,10376,0.00
20-Nov-2019,14:36:00,1544.00,1544.20,1544.00,1544.10,852,0.00
20-Nov-2019,14:35:00,1543.45,1544.05,1543.45,1544.05,1291,0.00
20-Nov-2019,14:34:00,1543.45,1543.50,1543.45,1543.50,185,0.00
20-Nov-2019,14:33:00,1542.65,1543.50,1542.65,1543.50,637,0.00
20-Nov-2019,14:32:00,1542.65,1542.70,1542.65,1542.65,399,0.00
20-Nov-2019,14:31:00,1542.90,1543.15,1542.00,1542.70,1869,0.00
20-Nov-2019,14:30:00,1543.60,1543.65,1542.90,1542.90,1504,0.00
20-Nov-2019,14:29:00,1546.40,1546.40,1543.20,1543.60,4644,0.00
20-Nov-2019,14:28:00,1546.70,1546.70,1546.35,1546.40,1904,0.00
20-Nov-2019,14:27:00,1546.55,1546.85,1546.55,1546.65,1679,0.00
20-Nov-2019,14:26:00,1546.85,1546.85,1546.80,1546.80,425,0.00
20-Nov-2019,14:25:00,1546.80,1546.85,1546.80,1546.85,397,0.00
20-Nov-2019,14:24:00,1546.35,1546.95,1546.30,1546.80,422,0.00
20-Nov-2019,14:23:00,1546.70,1546.80,1546.30,1546.40,534,0.00
20-Nov-2019,14:22:00,1546.70,1546.70,1546.65,1546.70,390,0.00
20-Nov-2019,14:21:00,1546.90,1547.10,1546.45,1546.70,699,0.00
20-Nov-2019,14:20:00,1546.30,1546.55,1546.30,1546.45,668,0.00
20-Nov-2019,14:19:00,1547.20,1547.20,1546.25,1546.35,756,0.00
20-Nov-2019,14:18:00,1546.85,1547.35,1546.85,1547.20,375,0.00
20-Nov-2019,14:17:00,1546.55,1546.95,1546.50,1546.95,294,0.00
20-Nov-2019,14:16:00,1546.40,1547.30,1546.35,1546.55,699,0.00
20-Nov-2019,14:15:00,1547.40,1547.40,1546.35,1546.35,949,0.00
20-Nov-2019,14:14:00,1546.40,1546.80,1546.35,1546.80,782,0.00
20-Nov-2019,14:13:00,1547.95,1548.00,1546.20,1546.40,1254,0.00
20-Nov-2019,14:12:00,1547.95,1548.10,1547.95,1547.95,181,0.00
20-Nov-2019,14:11:00,1548.10,1548.95,1547.15,1547.95,8728,0.00
20-Nov-2019,14:10:00,1548.25,1548.80,1548.10,1548.10,4684,0.00
20-Nov-2019,14:09:00,1547.50,1548.75,1547.50,1548.30,1178,0.00
20-Nov-2019,14:08:00,1546.65,1548.00,1546.65,1548.00,706,0.00
20-Nov-2019,14:07:00,1546.00,1546.90,1546.00,1546.90,2255,0.00
20-Nov-2019,14:06:00,1545.95,1545.95,1545.90,1545.95,391,0.00
20-Nov-2019,14:05:00,1545.75,1546.00,1545.65,1545.95,1641,0.00
20-Nov-2019,14:04:00,1544.75,1546.00,1544.75,1545.75,1618,0.00
20-Nov-2019,14:03:00,1544.30,1544.95,1544.30,1544.75,1418,0.00
20-Nov-2019,14:02:00,1544.55,1544.55,1544.30,1544.35,1939,0.00
20-Nov-2019,14:01:00,1544.30,1544.35,1544.30,1544.35,164,0.00
20-Nov-2019,14:00:00,1544.30,1544.35,1544.30,1544.35,453,0.00
20-Nov-2019,13:59:00,1544.45,1544.45,1544.30,1544.35,644,0.00
20-Nov-2019,13:58:00,1544.05,1544.40,1544.05,1544.30,917,0.00
20-Nov-2019,13:57:00,1543.60,1544.30,1543.60,1544.05,485,0.00
20-Nov-2019,13:56:00,1542.85,1543.50,1542.85,1543.50,838,0.00
20-Nov-2019,13:55:00,1542.85,1542.90,1542.85,1542.85,1056,0.00
20-Nov-2019,13:54:00,1542.65,1542.95,1542.65,1542.95,158,0.00
20-Nov-2019,13:53:00,1541.50,1542.85,1541.50,1542.75,690,0.00
20-Nov-2019,13:52:00,1540.15,1541.65,1540.15,1541.45,1057,0.00
20-Nov-2019,13:51:00,1540.00,1540.20,1540.00,1540.20,525,0.00
20-Nov-2019,13:50:00,1540.05,1540.05,1540.00,1540.05,347,0.00
